id_municipio;Entidad;vozfijat212;vozfijat213;vozfijat214;vozfijat215;vozfijat216;vozfijat217;vozfijat218;vozfijat219;vozfijat220;vozfijat221;vozfijat222;vozfijat223;vozfijat224;vozfijat225;vozfijat226;vozfijat227;vozfijat228;vozfijat229;vozfijat230;vozfijat231;vozfijat232;vozfijat233;vozfijat234;vozfijat235
27001;Quibdó;.12231601;.12274394;.12316775;.12357841;.12396124;.12429856;.12457325;.12476865;.12486918;.12486322;.1247436;.12450694;.12415519;.1236942;.12313248;.12248066;.12175194;.1209598;.12011876;.11924229;.11834198;.11742746;.11650586;.11558185
27006;Acandí;.0028213039;.002977788;.0031340364;.0032894188;.0034428167;.0035924648;.0037358594;.0038696018;.003989378;.0040921406;.0041758465;.0042394022;.0042826822;.0043064333;.0043119933;.0043012821;.004276609;.0042403559;.0041949362;.0041425573;.0040852567;.0040248749;.0039628944;.0039003508
27075;Bahía Solano;.021762431;.021016454;.02027024;.019523226;.018774586;.018023146;.017267641;.016506439;.015737878;.014960384;.014172422;.013372634;.012560323;.011735349;.010897556;.010046748;.0091828741;.0083058858;.0074159405;.0065136128;.0056001777;.0046778396;.0037496334;.0028196652
27077;Bajo Baudó;.0030403514;.0029230409;.0028058756;.0026891439;.0025731283;.0024581046;.002344301;.0022318244;.0021206557;.0020105015;.0019007893;.0017906997;.0016792316;.0015663127;.0014517889;.0013354943;.0012173567;.0010973255;.00097540981;.00085167977;.00072634226;.0005997814;.00047249402;.00034499099
27205;Condoto;.0175675;.016893931;.016220771;.015548574;.014877773;.014208983;.013543003;.012880731;.012223295;.011571621;.010926308;.010287756;.009656419;.0090326294;.008416554;.0078081815;.0072073978;.0066136783;.0060261129;.0054436;.0048649078;.0042888215;.0037142029;.0031401359
27361;Istmina;.055512268;.055862315;.05621466;.056572802;.056940306;.057320584;.057717241;.058132511;.058566276;.059015136;.059470754;.059924569;.060368754;.060795188;.061195571;.061565585;.061903819;.06221259;.062496092;.062758535;.063005358;.063241936;.063472942;.063702062
27413;Lloró;.0016177142;.0015623464;.0015069376;.001451381;.0013955384;.0013392715;.0012825329;.0012252852;.0011674792;.001109087;.0010499692;.00098990928;.00092864991;.00086609647;.00080218673;.00073692866;.00067038409;.00060265255;.00053385686;.00046412941;.00039365439;.00032260077;.00025116562;.00017961822
27495;Nuquí;.016663725;.016152447;.015640922;.015128712;.01461526;.014100107;.013582955;.013063371;.012541081;.012016195;.011488847;.010959284;.010428026;.0098958137;.009363628;.0088322088;.0083020851;.0077736713;.0072472263;.0067227357;.0061998721;.0056781648;.0051571052;.0046363203
27615;Riosucio;.0017236596;.0016709508;.0016183851;.0015660634;.0015140112;.0014621894;.0014105478;.0013590138;.0013075249;.0012560374;.0012044942;.0011528344;.0011010685;.0010492667;.00099754776;.00094602472;.00089479331;.00084387721;.0007932171;.00074272347;.00069230841;.00064191665;.00059153547;.00054116105
27787;Tadó;.012215514;.011733262;.011251368;.010770403;.01029115;.0098144254;.0093410378;.0088717146;.0084071932;.0079481052;.0074949022;.0070479019;.0066073379;.0061734682;.0057465499;.0053267432;.0049140444;.0045079859;.0041076611;.0037118443;.0033192716;.0029287555;.0025393292;.0021503249
41001;Neiva;.22115447;.22151229;.22186491;.22220124;.22250885;.22277543;.2229916;.22314811;.22323838;.22325917;.22321054;.2230954;.22292028;.22269385;.22242558;.22212532;.22180313;.22146879;.22113355;.22080499;.22048649;.22017683;.21987268;.21957065
41006;Acevedo;.0028675436;.0027638443;.0026607309;.0025587454;.0024583817;.002360062;.0022641306;.0021708505;.0020803371;.001992533;.0019072576;.0018242372;.0017431894;.0016637931;.0015857335;.0015087078;.0014324688;.0013567925;.0012815034;.0012064779;.0011316338;.0010568984;.00098223367;.00090760703
41016;Aipe;.033953823;.033451561;.032948848;.03244479;.031939264;.031432781;.030926341;.030420927;.029917046;.029414715;.028913464;.028412523;.027910434;.027405543;.026896501;.026382826;.025864113;.025340091;.024810635;.024276076;.023737248;.023195328;.022651602;.022107277
41020;Algeciras;.0070316661;.0068120421;.0065929401;.0063750218;.0061589652;.0059454436;.0057350751;.0055283518;.005325662;.0051273177;.0049334979;.0047442946;.0045597036;.0043796143;.0042038197;.0040320256;.0038639081;.00369904;.0035369445;.0033770946;.0032189132;.0030618454;.0029054056;.0027492496
41026;Altamira;.016228059;.01569858;.015169179;.014639993;.014111049;.013582403;.01305428;.01252692;.012000875;.011477004;.010956327;.010439889;.0099286009;.0094232634;.0089244079;.0084322989;.007947077;.0074683223;.0069953422;.0065273037;.0060633696;.0056024115;.0051431428;.0046845269
41078;Baraya;.011482041;.011254452;.011026918;.010799622;.010572875;.010347188;.010123147;.0099010793;.0096812649;.0094638616;.0092487177;.0090354318;.0088234218;.0086124372;.0084021715;.0081923865;.0079831034;.0077744103;.0075663878;.0073591075;.00715263;.0069468059;.0067414008;.0065361555
41132;Campoalegre;.046951342;.047180656;.047406692;.047622662;.04781957;.047987789;.048117071;.048198681;.048225936;.04819477;.048104193;.047955733;.047752146;.047497608;.047197923;.046861544;.046499368;.046122428;.045740642;.045362093;.044991691;.044630267;.044273496;.043918896
41206;Colombia;.0047931434;.0047163004;.0046394127;.0045623793;.0044850833;.0044072801;.0043286877;.0042490303;.0041681295;.0040858975;.0040022773;.0039171893;.0038306254;.0037426464;.0036534304;.0035632208;.0034723773;.0033812758;.0032901624;.0031991543;.0031082428;.003017396;.0029265604;.0028357131
41298;Garzón;.047645573;.047556292;.047462847;.04735839;.047235064;.047085214;.046902187;.046679672;.046412323;.046096824;.045731913;.045318317;.044858739;.04435705;.043817822;.043246832;.042650104;.042033102;.041400727;.040757395;.040106755;.039451618;.038794085;.03813567
41306;Gigante;.023348745;.022832582;.022316938;.021802563;.021290308;.020781217;.020276597;.019777855;.019286497;.018803902;.018331036;.017868476;.017416395;.016974455;.016541628;.016116099;.015695279;.015275673;.014854345;.014429687;.014001527;.013570611;.013138162;.012705336
41349;Hobo;.015941206;.015449774;.014958977;.014469283;.013981108;.013494832;.013010921;.012529671;.012051326;.011576097;.01110409;.010635412;.010170275;.0097089205;.0092515415;.0087982928;.0083493972;.0079048742;.0074645523;.0070280726;.0065948861;.0061640791;.005734636;.0053057056
41357;Iquira;.0072998647;.0071114311;.0069229151;.0067341994;.0065451278;.0063555515;.0061653308;.0059742816;.005782227;.0055890023;.0053945072;.0051986617;.0050015142;.0048032007;.0046039564;.0044040298;.0042036991;.00400319;.003802743;.003602583;.0034028918;.0032036395;.0030046527;.0028057776
41359;Isnos;.0032155553;.0031490482;.0030825119;.0030159003;.0029491363;.0028821016;.0028146708;.0027467497;.0026782863;.0026092853;.0025397982;.0024698684;.0023996378;.002329248;.0022588321;.0021884867;.002118333;.0020484892;.0019790193;.0019099264;.0018411715;.0017726446;.0017042261;.0016358497
41378;La Argentina;.0043170135;.0041909879;.0040651266;.0039397785;.0038154467;.0036928575;.0035728388;.0034562037;.0033437226;.0032360051;.0031333799;.0030359079;.0029435726;.0028561992;.0027735033;.0026950943;.0026205638;.0025493961;.0024810063;.0024147788;.0023500596;.0022862765;.0022229729;.00215984
41396;La Plata;.033396903;.032505818;.031614657;.030723067;.029830869;.028938048;.028044857;.027151484;.026258135;.025364794;.024471117;.023576563;.022680651;.021782905;.020882826;.019980052;.019074576;.018166538;.01725628;.016344158;.015430623;.01451622;.013601436;.012686621
41518;Paicol;.012647963;.012295422;.011943108;.011591678;.011242202;.010895678;.010552906;.010214459;.0098809982;.0095529128;.0092302859;.0089127533;.0085996957;.0082903132;.0079838131;.0076794792;.0073767439;.0070750345;.006773951;.0064731166;.006172243;.0058712014;.0055700927;.0052689859
41524;Palermo;.021862803;.02115931;.020456478;.019755181;.019056428;.018361254;.017670887;.016986579;.016309464;.015640201;.014979163;.014326707;.013683108;.013048464;.012422716;.011805505;.011196364;.010594632;.0099993292;.0094092479;.0088230539;.0082394257;.007657175;.0070754429
41548;Pital;.0072379825;.0070118755;.006785755;.0065595442;.0063332357;.0061068884;.0058805319;.0056542526;.0054282397;.0052026883;.0049776598;.0047531724;.0045294259;.0043066642;.0040852642;.0038656429;.0036481635;.0034330427;.0032203007;.0030098029;.0028012085;.0025940088;.0023876105;.0021815063
41551;Pitalito;.065759048;.066419356;.067072369;.06770578;.06830509;.068854623;.069340184;.069749549;.070071585;.070297763;.070423491;.070447877;.070373245;.070204616;.069949225;.069615893;.069215275;.068759032;.068259351;.067727417;.067173153;.066604532;.066027895;.065448269
41615;Rivera;.075436711;.074367836;.073295422;.072214857;.071122773;.07001707;.068897024;.067762099;.066611268;.065442704;.064253494;.063040026;.061799217;.060529433;.059230871;.057906084;.056557994;.055190008;.05380594;.052409276;.051003393;.049592137;.048178211;.046763569
41668;San Agustín;.0083971592;.00814592;.0078948;.0076439851;.0073937355;.0071443981;.0068964106;.0066501605;.0064060511;.0061644139;.0059253653;.0056887972;.0054545915;.0052226475;.0049927915;.0047647813;.0045384811;.0043137139;.0040903203;.0038681235;.0036468771;.003426322;.0032061713;.0029861876
41799;Tello;.010972494;.010551704;.010131382;.0097121857;.0092949886;.0088809114;.0084714871;.0080685569;.0076741646;.0072901784;.0069178715;.0065578464;.006210261;.0058749169;.005551252;.0052383263;.0049349735;.0046398202;.004351425;.0040682838;.0037889201;.0035119266;.0032360915;.0029606551
41807;Timaná;.012779747;.012473944;.012168187;.011862515;.011556863;.011251008;.010944631;.010637446;.010329324;.010020142;.0097097009;.0093977246;.0090840235;.008768471;.0084510744;.0081319558;.0078113908;.0074896123;.007166943;.0068435352;.0065194792;.0061948486;.0058697802;.0055446131
41885;Yaguará;.026498575;.025751909;.025005203;.02425856;.023512071;.022765657;.022019191;.021272562;.020526033;.019779868;.019034201;.018289039;.017544396;.016800389;.016056953;.015313935;.014571384;.01382943;.013088033;.012347145;.011606668;.010866348;.010126076;.009385922
44001;Riohacha;.044362728;.044251926;.044139765;.044023857;.043901425;.043770187;.043628961;.043477207;.04331553;.043145955;.04297176;.042797148;.042627376;.042467903;.042323809;.042199288;.042097375;.042019688;.041966185;.041934676;.041921139;.041920323;.041926663;.041935544
44035;Albania;.040619224;.040279865;.039940536;.039600931;.039259538;.038913257;.038557302;.038187139;.037798621;.03738901;.036956929;.036502548;.036027629;.035535324;.035029341;.034513284;.033989564;.033460889;.03293046;.032400552;.03187266;.031347297;.03082398;.030301513
44078;Barrancas;.012618647;.012211857;.011805193;.011398914;.010993438;.010589448;.01018786;.0097896419;.0093957847;.0090072313;.0086246552;.0082486318;.0078797191;.0075183939;.0071649104;.0068192887;.0064812428;.0061500925;.0058248122;.0055041164;.0051865377;.0048705088;.0045544198;.0042383266
44090;Dibulla;.00084562745;.00082886132;.00081219716;.00079521892;.00077753892;.0007588031;.0007386973;.00071695395;.00069335965;.00066776405;.00064008997;.00061028666;.00057832402;.0005442074;.0005079938;.00046980949;.0004298506;.00038834862;.00034557452;.00030178996;.00025727216;.00021233922;.00016720091;.00012198636
44110;El Molino;.0056477501;.0051254691;.0046057664;.0040939557;.0035983101;.0031254285;.0026803215;.0022663383;.0018854449;.0015382631;.0012243086;.00094220822;.00068989501;.00046478497;.00026393423;.00008417957;-.000077736171;-.00022505208;-.00036088814;-.00048815334;-.00060946104;-.0007270496;-.00084270665;-.00095769594
44279;Fonseca;.043849174;.044065624;.044278555;.044480428;.044658851;.044795986;.044875514;.044884369;.044813257;.044657595;.044416726;.044094451;.043698024;.043237086;.042722367;.042165052;.041576251;.040965974;.040342782;.039713092;.039080855;.038447984;.037815001;.0371821
44378;Hatonuevo;.0035867754;.0034537963;.0033208888;.0031881742;.0030558298;.0029241252;.0027934308;.0026641474;.0025366389;.0024112186;.0022881108;.0021674375;.0020493346;.0019338367;.0018208417;.0017101713;.0016016327;.0014949555;.0013898518;.0012860019;.0011830651;.0010807138;.00097866752;.00087672716
44430;Maicao;.033013497;.033367589;.033720713;.034070086;.034410533;.034734011;.0350293;.035286956;.035499413;.03566112;.035769038;.035822291;.035822619;.035774115;.035682831;.035556324;.035403006;.03523057;.03504565;.034853365;.034657199;.034459084;.034260053;.034060728
44560;Manaure;.0010633011;.0010241803;.00098509924;.00094612106;.00090731098;.00086873502;.000830465;.00079258461;.00075518858;.00071837642;.00068220886;.00064672669;.00061197515;.00057796814;.00054468832;.00051209331;.00048015645;.00044882638;.00041802091;.0003876386;.00035756998;.00032770855;.00029796193;.00026825731
44650;San Juan del Cesar;.049643692;.04926699;.048887413;.048499703;.048097514;.047674216;.047224063;.046741754;.046222519;.045662083;.045057241;.044406116;.043708123;.042963859;.042174984;.041344497;.040476665;.039576296;.038649395;.037702516;.036741905;.035772953;.034799792;.033825237
44847;Uribia;.00097884447;.00094798295;.00091712287;.00088627316;.00085546752;.00082476338;.00079422881;.00076392305;.00073389604;.00070418825;.00067480846;.00064573396;.00061696168;.00058848283;.00056028005;.00053232757;.00050461281;.00047711632;.00044981233;.00042266987;.0003956506;.00036871992;.00034184195;.00031498764
44855;Urumita;.013638671;.013264338;.012889954;.01251544;.012140762;.011765928;.011390949;.011015879;.010640857;.010266119;.0098918257;.0095180515;.0091450065;.0087729907;.0084023783;.0080336817;.0076672994;.0073032766;.006941468;.0065816073;.0062232721;.0058659166;.0055090408;.0051523279
44874;Villanueva;.044391878;.044124316;.043853447;.043572765;.043274045;.04294838;.042587675;.042184535;.041732546;.041226637;.040663373;.040041398;.039361428;.038625844;.037838705;.037005521;.036133278;.035229236;.034300916;.033355609;.032399535;.031437438;.030472377;.02950637
47001;Santa Marta;.11679316;.11763555;.11847819;.1193193;.12015906;.12099972;.12184605;.12270145;.12356795;.12444579;.12533315;.12622668;.12712283;.12801817;.12891039;.12979981;.13068879;.13157913;.13247304;.13337132;.13427401;.13518016;.13608834;.13699737
47053;Aracataca;.0080781756;.0078080762;.007538219;.0072690165;.0070010568;.0067352462;.0064729261;.0062152892;.0059633851;.0057179662;.0054794285;.0052478584;.005023221;.0048053353;.0045938822;.0043884511;.004188586;.0039937338;.0038032522;.0036164469;.0034325432;.003250642;.0030696888;.0028885202
47058;Ariguaní;.0084088873;.0081501557;.0078916252;.0076335631;.0073762196;.0071197138;.0068641701;.0066096196;.0063561373;.0061038211;.0058526946;.0056026638;.0053536547;.0051056067;.0048584328;.0046120174;.0043663075;.0041211741;.003876487;.0036321669;.0033881057;.0031442398;.0029004873;.0026567653
47161;Cerro San Antonio;.0020570986;.0019388353;.0018216426;.001706166;.0015927783;.0014816527;.0013728352;.0012663149;.0011620137;.001059775;.00095942989;.00086078251;.0007636738;.00066804409;.00057375507;.00048064999;.00038861312;.00029762805;.00020775601;.0001189523;.000031042433;-.000056222427;-.00014311052;-.00022985497
47189;Ciénaga;.040034708;.040580221;.041123681;.04166181;.042191364;.042710654;.043220542;.043722995;.044220254;.04471482;.045208871;.045704555;.0462038;.046707924;.047218069;.047736313;.048265297;.048806932;.049362339;.049929634;.050505564;.051086381;.051669173;.052252155
47205;Concordia;.0014792234;.0013381145;.0011994161;.0010651608;.0009370257;.00081628474;.00070388988;.00060048077;.00050632324;.00042137384;.00034533915;.00027772872;.00021790265;.00016511412;.00011854676;.000077347759;.000040657047;7.6331526e-06;-.000022523809;-.000050551407;-.000077105971;-.00010274502;-.00012791056;-.00015291304
47245;El Banco;.022817537;.022207091;.021597169;.020988239;.020380611;.019774532;.019170344;.018568406;.017969063;.017372565;.016778987;.016188247;.015600352;.015015396;.014433512;.013854848;.013279594;.012707694;.012138801;.011572379;.011007812;.010444475;.0098818382;.0093194991
47288;Fundación;.031411633;.030741958;.030070044;.029392712;.028705763;.028005;.027287945;.026553275;.025800576;.025030108;.024242669;.023439663;.022623306;.021796277;.020961298;.020121025;.019277982;.018434161;.017590959;.016749188;.015909089;.015070457;.014232687;.01339491
47318;Guamal;.0085789617;.0082677603;.0079573654;.0076485923;.0073423265;.0070395023;.0067409785;.0064474405;.0061595561;.0058778254;.0056024292;.0053333072;.0050702747;.0048131631;.0045617456;.0043157092;.0040746462;.0038380635;.0036053469;.0033757905;.0031486021;.0029229943;.002698235;.0024737816
47551;Pivijay;.026783751;.02620141;.025617024;.025027247;.024428638;.023818398;.023194753;.022557132;.021905836;.021241799;.020566352;.019881053;.019187819;.018488796;.017785998;.017081134;.01637576;.015671;.014967625;.014266022;.013566207;.012867859;.012170269;.011472397
47555;Plato;.024833651;.024289127;.023741465;.023185568;.022615688;.022026543;.021415086;.02078006;.020121546;.019440569;.018738765;.018018398;.017282337;.016533708;.015775649;.015011122;.01424283;.013472892;.012702907;.01193385;.011166163;.010399777;.0096341819;.0088685825
47692;San Sebastián de Buenavista;.0035531526;.0033007385;.0030502311;.0028033406;.0025616628;.002326692;.0020997904;.0018820121;.001674174;.0014766683;.0012894848;.0011122273;.00094423012;.00078466855;.00063266378;.00048734667;.00034791697;.00021355526;.000083510204;-.000043067401;-.00016707894;-.00028939886;-.00041079719;-.00053186313
47707;Santa Ana;.0027370155;.0026403314;.0025436541;.0024469786;.0023503187;.0022537375;.0021574048;.0020615035;.0019662136;.0018716953;.0017780222;.0016852133;.0015933122;.0015023457;.001412329;.001323249;.001235093;.0011478069;.0010613002;.00097542739;.00089001644;.00080489687;.00071992789;.00063502631
47798;Tenerife;.0025616009;.0024684852;.0023762088;.0022855427;.0021974521;.00211295;.0020330509;.0019588245;.0018912936;.001831328;.0017796867;.0017370555;.00170408;.0016813921;.0016695798;.0016690999;.0016802339;.0017028847;.0017364671;.001779843;.0018313;.0018885246;.0019485704;.0020078218
50001;Villavicencio;.1338641;.13529108;.13671584;.13813457;.1395434;.14093876;.14231984;.14368728;.14504378;.1463946;.14774837;.14911667;.15051261;.15194775;.15342955;.15496127;.15654287;.15817051;.15983896;.16154161;.16327085;.16501786;.16677438;.168534
50006;Acacías;.048804257;.048831623;.048859861;.048890874;.048927996;.048976049;.049041033;.04912933;.049247846;.049403772;.049603835;.049853746;.050158028;.050520483;.050943483;.05142767;.051971555;.052571259;.053221662;.053916302;.05464711;.055404179;.056176443;.056954216
50110;Barranca de Upía;.00023883615;.00024255928;.00024630115;.00024992891;.00025332221;.00025653606;.00025979677;.00026333443;.0002673798;.00027216139;.00027790209;.00028481547;.0002931013;.00030294058;.0003144895;.00032771492;.00034238709;.00035807147;.0003744298;.00039120839;.00040822642;.00042536366;.00044254822;.00045974451
50124;Cabuyaro;.004807285;.0045229755;.00424268;.003969973;.0037081547;.0034594696;.0032254229;.0030064601;.0028021128;.0026111321;.0024316141;.0022611169;.0020970823;.0019372497;.001779445;.0016219884;.0014637891;.001304287;.0011435477;.00098220643;.00082079764;.00065954874;.00049847976;.00033750414
50150;Castilla La Nueva;.037834957;.038643882;.039445892;.040232193;.040993124;.04172004;.042407021;.043051321;.043654438;.044221986;.044763122;.045288995;.04581042;.046335392;.046865996;.04739688;.047920302;.048430409;.04892398;.049401123;.049864966;.050319456;.050768528;.051214956
50223;Cubarral;.0083263014;.0081319101;.007937979;.0077450974;.0075539779;.0073654498;.0071803485;.0069992957;.0068226941;.0066505061;.006482353;.0063174004;.0061548743;.0059942557;.0058349497;.0056765825;.0055189803;.0053618429;.0052049332;.0050480608;.0048910696;.0047338186;.0045762737;.0044185934
50226;Cumaral;.043775838;.043467391;.043162167;.042864949;.042581052;.042315461;.042073403;.041859623;.041677773;.041529518;.041413683;.04132618;.041261613;.041216001;.041184515;.041161612;.041143306;.041128147;.041115858;.041105207;.041095674;.041086096;.04107435;.041060694
50245;El Calvario;.0037050568;.0035256483;.0033502893;.0031822112;.0030242119;.002878763;.0027478319;.0026326946;.0025337408;.0024508245;.0023830479;.0023288163;.0022861594;.0022533259;.0022282519;.0022091412;.0021944805;.0021827745;.002173112;.0021651755;.0021589666;.0021542523;.0021505703;.0021472338
50251;El Castillo;.0035549265;.0034493175;.0033437898;.003238481;.0031336562;.0030296824;.002927098;.002826392;.0027280704;.0026325295;.0025398275;.0024497465;.0023619521;.0022761505;.0021918516;.002108624;.0020260511;.001943688;.0018611165;.0017778986;.0016936319;.0016082039;.0015218485;.0014352024
50287;Fuente de Oro;.0054837144;.0051359166;.0047890367;.0044446159;.0041046785;.0037718329;.0034491802;.0031402193;.0028489886;.002578235;.0023293067;.0021023205;.0018964114;.0017102946;.0015419703;.0013892578;.0012498512;.001121411;.0010016485;.00088840193;.0007797085;.0006738712;.00056952384;.00046569362
50313;Granada;.055399798;.054264218;.053126782;.051984444;.050834984;.049678516;.048517533;.047355469;.046195924;.045041632;.043893628;.0427518;.041615922;.0404853;.039358873;.038235057;.037112262;.035989918;.034868527;.033748768;.032630827;.031514779;.030400122;.029285841
50318;Guamal;.046506237;.046776604;.047044862;.047305238;.047546692;.047751922;.047902953;.047982208;.047972716;.047857743;.047625061;.047267456;.046784818;.046183538;.045474418;.044671107;.043788444;.042839594;.041838504;.040799405;.039734945;.038655415;.037567966;.036475856
50330;Mesetas;.0022570344;.0022233422;.0021898141;.0021566851;.0021241677;.0020924143;.0020615358;.0020316208;.0020027522;.0019749687;.0019481698;.0019221319;.0018967445;.0018719693;.0018476887;.0018237742;.0018002106;.0017768334;.0017535631;.0017303627;.0017071967;.0016840439;.0016609104;.0016377877
50350;La Macarena;.0016233076;.0015661005;.0015089706;.0014519977;.0013952319;.0013387229;.0012825282;.0012266432;.0011710506;.00111571;.0010604907;.0010051817;.0009495992;.00089361554;.00083709508;.0007799436;.00072210212;.00066356035;.00060435198;.00054453354;.00048418171;.00042339234;.00036231533;.00030115497
50400;Lejanías;.0024574206;.0024576047;.0024579028;.0024584108;.002459208;.0024603575;.0024618411;.0024636236;.0024656544;.0024676013;.0024687839;.0024681746;.0024649287;.0024586534;.0024488117;.0024350614;.0024172615;.0023953496;.0023694204;.0023397414;.0023067708;.0022711761;.0022338582;.0021959739
50568;Puerto Gaitán;.013112599;.01257787;.012043581;.011510218;.01097856;.01044973;.0099254129;.0094076321;.0088987565;.0084009357;.0079158694;.0074448688;.0069888202;.0065481667;.0061228164;.0057121771;.0053152153;.0049304394;.0045560417;.00418997;.0038300552;.0034741701;.0031204508;.0027674814
50573;Puerto López;.046833172;.045405123;.043972131;.04252629;.04105917;.039564695;.038039986;.036485199;.034903038;.033297796;.031674106;.030036844;.028391128;.026741855;.025093116;.023448616;.021810953;.020181578;.01856105;.016948964;.015344009;.013744329;.012147584;.010551414
50577;Puerto Lleras;.004416063;.0043315431;.0042471071;.0041629802;.0040794685;.00399689;.0039155744;.0038359193;.0037582617;.0036828697;.0036098736;.0035391264;.0034704483;.0034039293;.0033394704;.0032771493;.0032170753;.0031591766;.0031032432;.0030489687;.0029959914;.0029439323;.0028924355;.0028411385
50590;Puerto Rico;.0022634752;.0021992545;.0021349825;.0020705608;.0020058141;.0019405286;.0018744904;.0018074915;.0017393689;.0016699438;.0015989952;.0015263014;.001451784;.0013754176;.0012971405;.0012169023;.0011347118;.0010505522;.00096449908;.00087670423;.00078738318;.00069683505;.00060546497;.00051384
50606;Restrepo;.038514309;.038383767;.038256608;.038138214;.0380341;.037949052;.037886355;.037846833;.037828051;.037823532;.037828572;.03783951;.037855707;.037878826;.03791168;.037957482;.038018946;.038096935;.038189709;.038295209;.038411163;.038534589;.038661774;.03878811
50680;San Carlos de Guaroa;.0059421575;.0057001407;.0054596765;.0052222572;.0049892915;.0047618742;.0045409007;.004327117;.0041210926;.0039230604;.003732956;.0035504561;.0033751412;.0032065257;.0030439538;.0028866865;.0027339861;.0025851349;.0024393264;.0022957446;.0021536408;.0020124093;.001871601;.00173094
50683;San Juan de Arama;.0042790994;.0041310838;.0039834701;.0038368085;.0036918211;.0035494282;.0034107696;.0032765942;.0031472782;.0030229106;.002903376;.0027883637;.0026775848;.0025708473;.0024679133;.0023685689;.0022726182;.0021797346;.0020894506;.0020012176;.0019144631;.0018286483;.0017433218;.0016581763
50689;San Martín;.056112651;.056435958;.056753635;.057057939;.057340007;.057590634;.057802975;.057972077;.058095396;.058172744;.058206823;.058205176;.058178715;.058139831;.058097783;.058061;.05803661;.05802878;.058038644;.058065411;.058107462;.05816137;.058222093;.058284737
50711;Vistahermosa;.0020399911;.001969595;.0018992631;.0018290862;.0017591417;.0016895336;.001620405;.0015520022;.0014846367;.0014185993;.0013540977;.0012911963;.0012299013;.001170247;.0011122075;.0010557071;.0010006531;.00094687229;.00089416618;.00084231881;.00079110335;.00074031198;.00068976224;.00063930277
52001;Pasto;.10639852;.10660975;.10682015;.10702783;.10723193;.1074328;.10763241;.10783263;.10803603;.10824588;.10846631;.10870199;.10895839;.10924062;.1095527;.10989743;.11027656;.11069074;.11113947;.11161967;.11212582;.11265025;.11318474;.11372267
52019;Albán;.0021094151;.0020609729;.0020124717;.0019637896;.0019147407;.0018650992;.0018146281;.0017631049;.00171035;.001656283;.0016009238;.0015443657;.0014867208;.0014281248;.0013687134;.0013086268;.0012480454;.0011871672;.0011262166;.0010653125;.0010045053;.00094378466;.00088311621;.00082247722
52022;Aldana;.0098623447;.0096096899;.0093572205;.0091052903;.0088543966;.0086051589;.0083583919;.0081149787;.0078755291;.0076404512;.0074099097;.007183888;.006962446;.0067453659;.0065323035;.0063228346;.0061166026;.0059131505;.0057120612;.0055128899;.005315193;.0051184557;.0049222247;.0047261347
52079;Barbacoas;.0051857941;.0049719685;.0047584823;.0045457617;.004334365;.0041248752;.0039179446;.0037141924;.003514197;.0033184935;.0031275195;.0029415572;.0027608436;.0025856595;.0024161856;.0022525212;.0020947824;.0019428876;.0017965543;.0016551961;.001517882;.0013834203;.0012504407;.0011174585
52083;Belén;.0083961347;.0081466706;.0078973882;.0076483577;.0073995949;.0071512;.0069034123;.0066567496;.0064118952;.0061695836;.005930488;.0056950236;.0054634041;.0052356068;.0050114281;.0047905315;.004572494;.0043568569;.0041432478;.003931182;.0037201853;.0035098386;.0032999024;.0030901181
52110;Buesaco;.0038861721;.0037629816;.0036399136;.0035170005;.0033942279;.0032716065;.003149241;.003027248;.0029058002;.002785072;.0026651318;.0025459128;.002427333;.0023092914;.002191735;.0020746556;.0019581327;.0018422315;.0017269967;.0016124247;.0014984094;.0013848119;.0012714554;.0011581942
52207;Consacá;.0042805052;.0041439389;.0040076114;.0038717033;.0037363633;.0036017334;.0034680399;.0033355528;.0032046745;.0030759636;.0029498914;.0028266627;.0027063652;.0025889187;.0024741527;.0023618178;.0022516614;.0021433658;.0020366223;.0019312012;.0018268197;.0017231428;.0016198516;.0015167114
52210;Contadero;.0023117466;.0021344763;.0019589406;.0017864477;.0016185326;.0014565202;.0013017198;.0011551633;.0010176111;.0008893726;.00077039155;.00066032587;.00055862218;.00046458386;.0003774346;.00029637699;.00022055717;.00014911525;.000081232589;.000016086773;-.000047106034;-.00010905047;-.00017033261;-.00023138129
52227;Cumbal;.0038176179;.0036534159;.0034894533;.0033261068;.0031638958;.0030034338;.002845333;.0026901725;.0025384887;.0023907444;.0022472471;.0021081185;.0019734269;.0018432019;.0017173468;.0015956169;.0014776762;.0013631206;.0012514334;.001142005;.0010341989;.00092741696;.000821163;.00071509037
52240;Chachagüí;.0016096234;.0015223399;.0014361291;.0013517119;.0012695557;.0011899719;.001113167;.0010391985;.00096806849;.00089967716;.00083391235;.00077059964;.00070949801;.00065033796;.00059285929;.00053684728;.00048212279;.00042853135;.00037597699;.00032432034;.00027336637;.00022289634;.00017269935;.00012260373
52250;El Charco;.0021823107;.0021132254;.0020442174;.0019754346;.0019070345;.0018391602;.001771937;.0017054318;.001639651;.0015745716;.0015101043;.0014461249;.0013825233;.0013192528;.0012562588;.001193512;.0011310066;.0010687105;.0010065816;.00094455277;.00088256458;.00082058285;.0007586003;.00069662405
