id_municipio;tvt212;tvt213;tvt214;tvt215;tvt216;tvt217;tvt218;tvt219;tvt220;tvt221;tvt222;tvt223;tvt224;tvt225;tvt226;tvt227;tvt228;tvt229;tvt230;tvt231;tvt232;tvt233;tvt234;tvt235
5001;.18101664;.18162815;.1822405;.18285605;.18347774;.1841073;.18474647;.18539678;.18605925;.18673429;.18742213;.188122;.18883196;.18954967;.19027169;.19099355;.19171248;.19242753;.19313918;.19384837;.1945565;.19526459;.19597258;.19668058
5002;.003606902;.0070458646;.010487017;.01393314;.017385716;.020843614;.024301587;.027749237;.031168776;.034533132;.037814576;.040987361;.044028763;.046920806;.049652971;.052222114;.054632846;.056898303;.059039406;.061080482;.063048683;.064970784;.066868372;.068757214
5004;.00047031057;.0043971939;.0083270799;.012265475;.016220476;.020202598;.024222365;.028289875;.032412939;.036594037;.040833306;.045127481;.049469672;.053847112;.058241829;.062628068;.066978693;.071277119;.075517967;.079705983;.083852485;.087969147;.092066906;.096155941
5021;.015586392;.017932024;.020278422;.022626549;.024977347;.027329763;.029681094;.032025907;.034355339;.036657643;.038919643;.041131441;.043285612;.04537734;.047405828;.049374357;.051287789;.053155437;.054987956;.05679591;.058587819;.060368571;.062140591;.063908562
5030;.05045237;.049983058;.049521096;.049076822;.048663612;.048297092;.047993265;.047767919;.04763481;.047603834;.047679178;.04785971;.048139349;.048508301;.048953746;.049462911;.050023407;.050623715;.05125339;.051904175;.052569378;.053243458;.053921875;.054601971
5031;.020517347;.02185704;.023196405;.024534225;.025868269;.027195038;.028510064;.029808607;.03108504;.032333091;.033546232;.03471788;.035841133;.036911495;.037927143;.038889103;.039800428;.040667064;.041497666;.042301446;.043087341;.043861695;.044628598;.045392469
5034;.03490863;.036181573;.037454452;.038727045;.039999232;.041271392;.042543195;.043814056;.045082286;.046343617;.04759093;.048814733;.050003886;.051148128;.052238673;.053270087;.054241002;.05515556;.056021307;.056848187;.057647284;.058429804;.059203438;.059973881
5036;.023884362;.02393836;.023989443;.024036136;.024079161;.024121221;.024166394;.024219552;.024285421;.024368068;.024470169;.024593959;.024740258;.024908638;.025097258;.025303483;.025523636;.025753915;.025990266;.026229689;.026470289;.026711078;.026951414;.027191462
5038;.012735939;.013221511;.013706301;.014189108;.014667861;.015140258;.015603433;.016054334;.016488967;.016904045;.017296955;.017665207;.018006209;.018317608;.01859772;.018845916;.019062754;.019250914;.019414488;.019558597;.01968855;.019809159;.019924339;.020037359
5040;.012713228;.013900706;.015090541;.01628607;.017490342;.018705759;.019933814;.021175718;.022432115;.023702864;.024987023;.026282163;.027585614;.028894117;.030204894;.031515826;.032825448;.034133404;.035440993;.036750261;.038063403;.039379925;.040697858;.042015959
5042;.050985053;.055757202;.060529657;.065301128;.070065886;.074814439;.079530865;.084197186;.088791013;.093287043;.09765701;.10187491;.10591745;.10977113;.11343455;.11691697;.1202341;.12341136;.12647569;.12945446;.13237193;.1352492;.13810404;.14095241
5044;.0089737074;.0094877947;.010002993;.010520873;.011043796;.011574676;.012116812;.012673387;.01324647;.013836242;.01444139;.015058974;.015684053;.016311606;.016937047;.017557064;.018169554;.018774634;.019373514;.019967942;.020559916;.021150397;.021739429;.022327743
5045;.082933545;.082358629;.081783228;.08120615;.0806261;.080041781;.079453297;.078863829;.078277551;.077697419;.077122256;.076550357;.07597971;.075407483;.074831121;.074248508;.073657773;.073058419;.072451733;.071840078;.071225658;.070609845;.069993153;.069376171
5051;.011026078;.012083516;.013140603;.014196512;.015251536;.016307509;.017368071;.018438624;.019524924;.020631714;.021762867;.022921449;.024108902;.025325116;.026568392;.027835326;.0291207;.03041728;.0317192;.033024408;.034332719;.03564287;.036952574;.038261957
5055;.0055561187;.0059081325;.0062589464;.0066069197;.0069499691;.0072859251;.0076126112;.0079281414;.0082304506;.0085174013;.0087868208;.0090370625;.009266994;.0094763786;.0096655991;.0098358486;.0099893911;.010129048;.010258058;.010379061;.010494637;.010606444;.010715532;.010823273
5059;.014306619;.017283233;.020258056;.023225116;.026190029;.029170271;.032178849;.035222054;.038299382;.041401841;.044514049;.047617223;.050692528;.053722993;.05669177;.059583284;.062380251;.065094277;.067739718;.070330933;.072879925;.075393669;.077881172;.080359004
5079;.13987178;.13910934;.13834466;.13757388;.13679244;.13599531;.13517687;.13433143;.13345234;.13253382;.13157143;.13056269;.12950616;.12840429;.12726155;.12608381;.12487751;.12365192;.12241592;.12117724;.1199406;.11870751;.11747619;.11624535
5086;.029448155;.029960472;.030474167;.030990774;.031511828;.032039151;.032572221;.033111468;.033658531;.034215227;.034782317;.035358585;.035941817;.036528971;.037116032;.037699245;.038275268;.0388432;.03940291;.039954353;.040499173;.041038696;.041574594;.042108882
5088;.15762633;.15942813;.16123253;.16304468;.16487058;.16671549;.1685842;.1704797;.17240271;.17435233;.17632666;.17832167;.18033214;.18235235;.18437418;.18638916;.18839157;.19037901;.19235194;.19431213;.19626279;.19820723;.20014809;.20208754
5091;.0092047146;.010717808;.012233975;.013758106;.015295531;.016852202;.018433496;.020043597;.021685122;.023357755;.025060168;.026789898;.028542709;.030313503;.03209649;.033884995;.035672978;.037457906;.039238773;.041015375;.042787701;.044556741;.046322837;.048087426
5093;.01439298;.017132282;.019870192;.022603255;.025325116;.028025853;.030693233;.033311956;.035862025;.038317543;.040651496;.04283933;.044859514;.046696942;.048346385;.049810875;.051103983;.052249398;.053275939;.054211944;.05508405;.055916637;.056728229;.057532456
5101;.030991191;.033558689;.036125116;.038689323;.041250173;.043804634;.04634716;.048871152;.051370226;.053836584;.056261938;.058637712;.060955364;.063207;.065386765;.067490712;.069519512;.071480349;.073384695;.075245768;.077076875;.078889571;.080691367;.082488894
5107;.01409479;.016955605;.01981556;.022671441;.025517028;.028342118;.031131383;.033865329;.036519285;.039061047;.041459553;.043689333;.04572852;.04756055;.049174834;.050568633;.051747523;.052726734;.05353038;.054190263;.054740708;.055214144;.055639744;.056044225
5113;.038142178;.042170413;.0461886;.050178695;.054122359;.05799707;.061781954;.065457262;.069001034;.072386183;.075583458;.078572489;.081344925;.083903983;.08627259;.088481992;.090564452;.092551291;.094476022;.096370265;.098258942;.10015317;.10205229;.1039514
5120;.035507578;.03519015;.034875493;.03456774;.034271535;.033991914;.033732988;.033497866;.033288393;.03310357;.032939665;.032790903;.032649539;.032507308;.032356147;.032189731;.032005116;.031802878;.031585284;.031355374;.031115672;.030868478;.030615741;.030360578
5125;.0023836915;.0035323878;.0046812994;.00583068;.006980483;.0081301061;.0092782043;.010423116;.011561833;.012689733;.013799938;.014883904;.015933003;.016939437;.017897913;.018806815;.01966681;.020482445;.021260908;.022010207;.022738593;.023453539;.024161037;.024865724
5129;.19563031;.19671586;.19780266;.19889241;.19998635;.20108382;.20218337;.20328271;.20437855;.20546596;.20654002;.2075962;.20862992;.2096366;.21061148;.21155021;.21245208;.2133196;.21415851;.21497539;.21577728;.21656996;.21735723;.21814211
5134;.017466979;.019075861;.020682402;.022282353;.023871543;.025445927;.027001156;.028532291;.03003376;.031499434;.032922614;.034298092;.035621773;.036890332;.03810152;.039254308;.040349681;.04139122;.04238582;.043342989;.044273343;.045186467;.04608997;.046989691
5138;.013026027;.014536574;.016046202;.017554287;.019060681;.020565549;.022069208;.023572089;.025073646;.026572153;.028064642;.029546736;.031013183;.032458574;.03387836;.035269603;.036632143;.037969511;.039286721;.040589496;.041883335;.043171771;.044456318;.045738898
5142;.027035808;.028211029;.029381812;.030540444;.031681269;.032804161;.033911426;.035006996;.036093354;.037170589;.038236983;.039290514;.040326998;.041341368;.042329911;.043293085;.044233028;.045153543;.046060525;.046960037;.04785724;.048755046;.049653884;.050553206
5145;.0068650618;.0071562226;.0074488735;.0077444268;.008045082;.0083535258;.0086728698;.0090056462;.0093550151;.0097238608;.010114576;.010529182;.010968857;.011434144;.011924445;.012438206;.012973322;.013528453;.014102591;.014694711;.01530272;.015922621;.016549204;.017177766
5147;.066422999;.066049166;.065673798;.065295532;.064914614;.064532951;.064156041;.06379386;.063460842;.063174352;.062947154;.062784649;.06268499;.062641896;.062646031;.062686726;.062754139;.062841311;.062942989;.063055478;.06317503;.063297659;.063420609;.063543521
5148;.026096858;.027780648;.029469684;.031173054;.032902166;.034669768;.03648873;.038371298;.040328395;.042369217;.044501089;.046728723;.049054191;.051477034;.053993676;.056597926;.059281461;.062033486;.064839013;.067677915;.070536152;.073403932;.076274887;.07914649
5150;.033827916;.037114594;.040405467;.043705426;.047020081;.050354786;.05371315;.057096228;.060499493;.06391456;.067333966;.070751853;.074162766;.077561945;.080946177;.084313303;.087663986;.091001824;.094330862;.097654685;.10097621;.1042975;.10761804;.11093847
5154;.097546533;.096013747;.094470665;.092902102;.09129335;.089634672;.087924503;.086173885;.084406853;.082656614;.080947369;.0792934;.077700414;.076167375;.074688226;.073253736;.071853042;.070474178;.06910865;.067751288;.066399187;.065051123;.063706197;.062363204
5172;.066550642;.065382294;.064216204;.063055225;.061903913;.060769342;.059661001;.058590416;.057569101;.056605756;.055705052;.054868124;.054093175;.053376477;.052712955;.052096505;.051521417;.05098306;.050476752;.049997609;.049538352;.049091909;.048651949;.048214387
5190;.036224831;.041730676;.047239538;.052755941;.058282856;.063820548;.069363996;.074903972;.08042533;.085904121;.091314055;.096635647;.10185408;.10695979;.11194934;.11682536;.12159538;.12627056;.13086736;.13540336;.13989682;.14436164;.14880881;.15324894
5197;.034309603;.035786111;.037258409;.038721245;.040168349;.041592151;.042984396;.044337414;.045643244;.046893869;.048081823;.049200594;.050244916;.051211387;.05209963;.052912429;.053655464;.054337926;.054970857;.055566952;.056137949;.056692228;.057235371;.057773981
5206;.021647444;.022941664;.024232903;.025515819;.026783489;.028029105;.029246993;.030436108;.031600274;.032747775;.033889916;.035037976;.036200151;.037382767;.038587514;.039812636;.041055813;.042317621;.043596465;.044890393;.046194971;.047504731;.048815027;.050125308
5209;.027153244;.029299036;.031442538;.033579402;.035705548;.03781819;.039914887;.041993644;.044051375;.046084717;.048090976;.050066758;.05200851;.053914532;.055783086;.057612035;.059399024;.061142791;.062845238;.064510249;.066145338;.067759998;.069362246;.070959747
5212;.18204483;.18492898;.18781465;.190704;.19359888;.19650064;.19940993;.20232719;.20525089;.20818096;.21111722;.21405855;.21700385;.21995512;.22291416;.22588189;.22886068;.23185356;.2348627;.23788798;.24092612;.24397066;.24701682;.25006288
5234;.0090484722;.010286113;.01152286;.012760689;.014004229;.015261622;.016540041;.017845565;.019182589;.020553188;.021956887;.023391813;.024854412;.026340172;.027844248;.029362401;.030890875;.032426674;.033967849;.035512816;.037060961;.038610507;.040159412;.041707743
5237;.056654502;.057597805;.058546048;.059502583;.060467765;.061438184;.062409244;.06337548;.064330786;.065268874;.066182785;.067064859;.067906342;.068699338;.069438122;.070119731;.070745222;.071318813;.071846843;.072338007;.072802909;.073250815;.073688783;.074122891
5240;.022639817;.024105994;.025570104;.027030636;.028486019;.029934451;.031373248;.032799121;.034206707;.035588793;.036937669;.038245633;.039505232;.040710717;.041859325;.042951062;.043989304;.044980705;.045933057;.046854261;.047751304;.048633419;.049507629;.050379228
5250;.045609623;.047179896;.04875014;.050319243;.051884264;.053440407;.054980416;.056498773;.057990577;.059451792;.060877714;.06226372;.063603826;.064890817;.066118456;.067283675;.068388797;.069440231;.070447996;.071424;.072379403;.073321313;.074253678;.075181842
5264;.12171011;.12860382;.13546437;.14222093;.14876267;.15493621;.16062167;.1657218;.17015976;.17387661;.17683747;.17903204;.18046971;.1811803;.18121494;.1806421;.17954274;.1780061;.17612244;.17397876;.17165574;.16922182;.1667289;.16421451
5266;.26047578;.26140198;.26232752;.26325336;.26418054;.26510903;.26603973;.26697525;.26791838;.26887146;.26983553;.27081093;.27179602;.27278855;.27378434;.27477777;.27576497;.27674398;.27771494;.27867833;.27963597;.28058949;.28154007;.28248951
5282;.088176027;.088336252;.088487528;.088613525;.088699624;.08873824;.088728666;.088679023;.088605829;.088525042;.088445432;.088366963;.088283829;.08818844;.088073373;.087932661;.087763175;.087568782;.087357074;.087136179;.086911753;.086686537;.086461052;.08623603
5284;.020192362;.021819748;.023448046;.02507963;.026717827;.028366722;.030031243;.031716853;.033428285;.035168551;.036939315;.038740221;.040568527;.042419434;.044288263;.04617035;.048062008;.049960487;.051864542;.053774264;.055689614;.057609323;.059530921;.06145316
5306;.018240297;.021198833;.02415763;.027114905;.03006546;.033002064;.035914399;.038787875;.041601658;.044328909;.046938155;.049402878;.051706132;.05384073;.055815022;.057645213;.059349846;.060948383;.062462829;.063917093;.065331548;.066720754;.06809447;.069462486
5308;.14462407;.14469436;.14476506;.1448364;.14490809;.14497976;.14505193;.14512444;.14519483;.14525935;.14531645;.14536616;.14540838;.14544387;.14547314;.14549567;.14551085;.14552017;.1455266;.14553313;.1455425;.1455555;.14557031;.14558627
5310;.027768064;.030928543;.034087148;.037239768;.040378276;.043488752;.046551611;.049545996;.05244806;.055228554;.057864174;.060343485;.062663354;.064830072;.066849723;.068730757;.070488915;.072148263;.073731132;.075258665;.076749407;.078218043;.079674959;.081128098
5313;.0046292953;.0054686288;.0063081817;.0071479962;.007987475;.0088251736;.0096587203;.010485624;.011301923;.012101606;.012877368;.013623156;.014334186;.01500724;.015640916;.016236156;.016796231;.017325664;.017830642;.018318933;.018798184;.019273829;.019748099;.020221939
5315;.026886744;.027842812;.028801572;.029767318;.030745424;.03174156;.032757476;.033790484;.034833618;.035881631;.036932122;.037983492;.039034478;.040083691;.041129738;.042170767;.043204699;.04423026;.045247704;.046257965;.047262829;.048263367;.049260523;.050256141
5318;.097265527;.099141046;.10101829;.10289957;.10478689;.10668228;.10858693;.11050075;.11242019;.11433911;.11624964;.1181435;.1200112;.12184541;.12363995;.12539139;.12709972;.12877041;.13041016;.13202709;.13362923;.13522241;.13680887;.13839264
5321;.049633473;.05348153;.057334974;.061201237;.065089822;.06901148;.07297428;.076986238;.081050768;.085170344;.089344218;.093570687;.097843334;.10215442;.10649561;.11086201;.11525013;.11966244;.12409833;.12855715;.13303266;.13751815;.14200798;.14650004
5347;.013966066;.015030452;.016092237;.01714568;.018183412;.019196315;.020173326;.021112245;.022017414;.022899302;.023765722;.024622262;.02547274;.026319971;.027166881;.028016549;.028872371;.029739182;.030621398;.031521343;.032439068;.033370793;.034308892;.035249121
5353;.028302845;.029730169;.031156925;.03258365;.034011874;.035445645;.036890272;.038353324;.03984271;.041364476;.042923521;.044522919;.046162017;.047836475;.049538378;.051259421;.05299421;.05474082;.056497671;.058263835;.060038682;.061819892;.063603483;.065387525
5360;.18832089;.18941268;.19050665;.19160725;.1927193;.19384599;.19499019;.19615428;.19734013;.19854864;.19978006;.20103453;.20231092;.20360748;.20492046;.2062445;.20757541;.2089105;.21024866;.21158932;.21293257;.21427821;.21562526;.21697317
5361;.050460383;.051568761;.052677147;.053785324;.054893322;.056000818;.05710787;.058215261;.05932457;.060437515;.06155486;.062676564;.063800305;.064922154;.066037819;.067142241;.068232484;.069307759;.070369497;.071420521;.072464645;.073504344;.074540429;.075574525
5364;.02466584;.027095458;.029523993;.031949844;.034370959;.036784168;.039185207;.041568901;.043927521;.046251345;.048530124;.050754923;.052916892;.055008277;.057024907;.058968104;.060840949;.062651582;.064409696;.066125587;.067810662;.069475524;.071128495;.072777607
5368;.093550824;.093718886;.093883239;.094039164;.094180398;.094300717;.094394274;.094458833;.094493657;.094500892;.094484717;.094452344;.094411284;.094368227;.094323814;.09427657;.094224893;.094169259;.094110034;.094049513;.093988456;.093926631;.093863539;.093800098
5376;.1140831;.11842901;.12277787;.127133;.13149522;.13585944;.14021695;.14455643;.14886791;.15314291;.15737303;.16154908;.16565952;.16969332;.17364326;.17750654;.18128505;.18498528;.18861473;.19218521;.19571111;.19920704;.20268613;.2061591
5380;.16971318;.1718848;.17405945;.17624184;.17843722;.180649;.1828794;.1851321;.18741265;.18972817;.19208618;.19449386;.19695635;.19947684;.20205531;.2046888;.20737302;.21010289;.21287322;.21567629;.2185041;.22134848;.22420162;.22705787
5390;.26894465;.26771918;.26649597;.26527715;.26406056;.26284161;.26161224;.26037318;.25913298;.2579127;.25675049;.25570169;.25482383;.25415671;.25372568;.25354266;.25360614;.25390384;.25440687;.25507516;.25586623;.25673559;.25764021;.25855598
5400;.081736468;.082424313;.083114266;.083808526;.08450909;.085216708;.085930638;.086647265;.087360665;.088062979;.088746004;.08940158;.090020493;.090593442;.091111742;.091568723;.091961689;.092293404;.092570588;.092803307;.093003511;.093182214;.093347788;.093507975
5411;.013908012;.01530754;.016708104;.018111093;.019518362;.020932468;.022355452;.023788953;.025232378;.026682874;.028134344;.029578112;.031003661;.032400139;.033757698;.035068192;.036324497;.037524562;.038670983;.039770979;.040835392;.041875653;.042902239;.043923702
5425;.038168017;.04256786;.046967857;.051368989;.055770218;.060167965;.064554945;.068917707;.073236056;.077484272;.081630647;.085639164;.089475423;.093109682;.096520454;.099700145;.10265231;.10539744;.10797131;.11041375;.11276526;.11505936;.1173219;.11957257
5440;.088852078;.08940354;.089958198;.090521224;.091097884;.091693565;.092313118;.092962153;.093645595;.094368331;.095132828;.09593872;.096783221;.097662069;.098569378;.099498972;.10044537;.10140467;.10237435;.10335272;.10433816;.10532846;.1063209;.10731409
5467;.012680633;.016240042;.019802026;.023370912;.026950799;.030543385;.034144722;.037746064;.041331775;.044877853;.048357006;.05174125;.055004284;.058126505;.061095279;.063905634;.066562109;.069081955;.071490042;.073812649;.076074727;.078298695;.080500498;.082693532
5475;-.00037116004;.00012399639;.00062111422;.0011235112;.0016359722;.002163857;.0027137639;.0032927652;.0039074961;.0045636464;.0052651558;.0060139373;.0068098446;.0076500615;.0085283276;.0094348118;.010355292;.011280837;.012206777;.013131006;.014053489;.014974456;.015893914;.016812576
5480;.025456924;.027966022;.030473007;.032973442;.035462335;.037932001;.040370468;.04276577;.045106221;.047379706;.049570892;.051662605;.053636502;.055472527;.057149343;.058651112;.059974927;.061138254;.062169258;.06310007;.063962914;.064783737;.065581739;.066371769
5483;.0075063719;.0083047627;.0091032302;.009901789;.010700879;.011500771;.01230117;.01310128;.013899616;.014693304;.015478001;.016248176;.016997794;.017721402;.018413663;.019069163;.019684533;.020258809;.020794377;.021296242;.021771865;.022228682;.022673527;.023113636
5490;.019950541;.021683404;.023417061;.025152734;.026892925;.028641112;.030400852;.032170918;.033944096;.035706207;.037443422;.03914284;.040791754;.04237932;.043899305;.045351308;.046740543;.048076198;.049369775;.050633602;.051878333;.053111769;.054338574;.055563044
5495;.006458011;.0074930089;.008531414;.0095789228;.010642955;.011731586;.012852473;.01401277;.015217438;.016467839;.017761571;.019092174;.02045095;.021827592;.023210974;.024590395;.025957985;.027310699;.028648032;.029971724;.031285141;.032591399;.033891927;.035190117
5501;.0068559768;.0087186005;.010582311;.012447705;.014313318;.016175423;.018033553;.019890478;.021749848;.02361168;.025471164;.027323887;.029166369;.030996779;.032814305;.034617566;.036405515;.038180456;.039945509;.04170518;.043461908;.045216803;.046969611;.048721902
5541;-.00056763791;.0033577394;.0072899121;.011240842;.015225242;.019258579;.023353929;.027520509;.031760667;.03606743;.040435717;.044862725;.0493479;.053892102;.058497392;.063167602;.067908533;.072727025;.07762859;.082613684;.087674215;.092791736;.097933434;.10308279
5543;.0032899254;.0040767305;.0048656184;.0056596622;.0064628879;.0072795935;.0081139505;.0089701209;.0098510878;.010757929;.011690356;.012646363;.013621802;.014610398;.015603236;.016588638;.017552594;.018487789;.019393846;.020275958;.021141807;.021997897;.02284882;.023697795
5576;.098824196;.098987781;.09914422;.099280804;.099382155;.099431604;.09941218;.09930747;.099101104;.09877684;.098316677;.097703405;.096919544;.095951818;.094794296;.093448512;.091927685;.090257518;.088468812;.086593159;.084658228;.082687624;.080697879;.078701265
5579;.075728655;.074706502;.07368657;.0726723;.071668185;.07067927;.069710255;.068765812;.067850426;.066968068;.066119775;.065303072;.064512581;.063741311;.062982053;.062227797;.061472949;.060714725;.059953079;.059188589;.058422372;.057654519;.056884944;.056114603
5585;.019142941;.020737622;.022333805;.023933455;.025538461;.027149899;.028767133;.030388335;.032009505;.033624541;.035223801;.036796395;.038332794;.039824732;.041265748;.042650789;.043977313;.045247283;.046465859;.047641002;.048783053;.049902439;.051008787;.052110352
5591;.032704469;.034280017;.035857067;.037437461;.03902271;.04061354;.042209044;.043806989;.045403048;.046991907;.048567306;.050122246;.051648464;.053138711;.054588974;.055998124;.057367787;.058703002;.060010545;.061298437;.062573642;.063841388;.065104187;.066364892
5604;.032278839;.033410937;.034545191;.035684597;.036832746;.037992608;.039166354;.040355515;.041558675;.042771682;.043988213;.045201059;.046402548;.047585286;.048743948;.049876563;.05098445;.052070778;.053140812;.054200236;.055253074;.056302045;.05734821;.058393005
5607;.15969241;.16319709;.16670597;.17022634;.1737666;.17733492;.18093771;.1845811;.18826891;.1920038;.19578438;.19960575;.20345998;.20733911;.2112333;.21513095;.21902306;.22290474;.22677405;.23063008;.23447357;.23830625;.2421294;.24594785
5615;.17390318;.17646816;.17903669;.18161383;.18420494;.18681532;.18945044;.19211462;.19480978;.19753563;.20028988;.20306857;.20586449;.20866929;.21147245;.21426299;.21703351;.21978164;.22250825;.22521619;.22790998;.23059422;.23327151;.23594567
5628;.0089053232;.010952423;.012998459;.015041855;.017080313;.019110372;.021127362;.023125805;.025097933;.027032508;.028915046;.030728208;.032456651;.034095202;.035643354;.037102181;.038475279;.039770603;.04100037;.042178713;.043320172;.044439167;.045545854;.046647958
5631;.28845462;.29941761;.31038329;.32135478;.33233255;.343312;.3542887;.36525777;.37621287;.38714609;.39804953;.40891373;.4197256;.43047211;.44114059;.45171857;.46219999;.47258937;.48289916;.49314541;.50334668;.51351923;.52367586;.53382635
5642;.033388067;.034628592;.035865679;.037094813;.038311355;.039511006;.040688343;.041836619;.042948905;.044018157;.045038272;.04600472;.04691422;.047765411;.048557945;.049291715;.049968336;.05059265;.051171687;.051714219;.052230366;.052730389;.053221054;.05370833
5647;.033402633;.035573341;.037751701;.039950803;.042187568;.044480875;.046847675;.049302343;.051853154;.05450153;.057242449;.060064789;.062952928;.065890647;.068863198;.071858183;.074866466;.077884033;.080909528;.083941899;.086981095;.090024687;.093068317;.09611135
5649;.012697112;.014010039;.01532336;.016638169;.017955825;.019277483;.020603726;.021934677;.023269158;.024604641;.025937418;.027263466;.028577548;.029875038;.031152908;.032410018;.033646323;.034863543;.036064364;.037252311;.038431492;.039604507;.040772848;.041938916
5652;.0037633805;.0048849634;.0060075428;.0071326517;.0082617849;.009396283;.010536416;.011681722;.012830091;.01397776;.015118857;.016246809;.017355412;.01844042;.019499721;.020533085;.021542503;.022530301;.023500983;.024460435;.025414681;.026367154;.027317427;.028266588
5656;.12743059;.12971193;.13199216;.13426785;.13652773;.13876216;.14095664;.1431012;.14518365;.14719662;.14913596;.15100214;.15279245;.15450706;.15614431;.15770432;.15919024;.16061695;.16199797;.16334781;.16467601;.16598907;.16729094;.16859032
5658;.039978597;.042533919;.045091886;.047656339;.050231013;.052818872;.055421531;.058041211;.060679413;.063334435;.066002317;.068680719;.071373552;.074089579;.076839313;.079633936;.082482755;.085393533;.088371553;.091417462;.09452901;.097696424;.10090254;.10412452
5659;.014495673;.016175929;.017854393;.019528106;.021193076;.022844061;.024474805;.026079278;.027652193;.029188452;.030684117;.032136675;.033544093;.034905817;.036223475;.037501633;.038747814;.039970767;.041179724;.042383727;.043590479;.044802133;.046014965;.047227483
5660;.022058487;.024654211;.02724681;.029830923;.03239768;.034934223;.037421938;.039844975;.042190399;.044446748;.04659554;.048615128;.050490212;.052212652;.053781256;.055202827;.056490321;.057661675;.058738559;.059744619;.060702458;.061629888;.062539145;.063441187
5664;.13747908;.13846996;.13946277;.14045775;.14145312;.14244406;.14342141;.14436971;.14526784;.14609039;.14681406;.14741759;.14787972;.1481811;.14830635;.14824574;.14799696;.14756706;.1469719;.1462359;.14539206;.14447497;.14351636;.14254242
5665;.022581983;.024171295;.025756113;.027328499;.028879568;.030399946;.031879168;.033307195;.034674402;.035971485;.037191447;.038330115;.039384689;.040354215;.041240189;.042046264;.042779528;.043450672;.044072691;.044659346;.045222793;.045771621;.046311151;.046846956
5667;.021569785;.024063678;.026558483;.029055482;.031555779;.034060534;.036570419;.039086848;.041609533;.044137072;.046665505;.049190067;.051703192;.054196849;.056662135;.059091739;.061482176;.063837625;.066163696;.068467513;.07075499;.073031075;.075298972;.077563591
5670;.021567214;.02481167;.028059091;.03131498;.034584571;.037870631;.041171942;.044482734;.047790423;.051074341;.054312047;.057484984;.060578544;.063582353;.066491365;.069302984;.072018214;.074644119;.077192396;.079678439;.082119122;.084529258;.086921491;.089306675
5674;.011903663;.013480729;.015058388;.016637424;.018218422;.019801734;.021387335;.022975935;.024567645;.026162243;.027758431;.029354164;.030945553;.032527655;.034094207;.035638921;.037157029;.038647465;.04011137;.041553028;.042977713;.044390153;.045794237;.047194682
5679;.057774331;.060790855;.063808434;.066828042;.069850147;.072873242;.075890705;.078897774;.081888698;.084856592;.087786622;.09065941;.093452543;.09614154;.098704614;.10112893;.10341437;.10557646;.10763446;.10960969;.11152486;.11340204;.11525822;.1171068
5686;.045579199;.048319276;.051059384;.053798769;.056535065;.059264377;.061979551;.064666428;.067302734;.069859728;.072308905;.074623831;.076778717;.078753054;.080532618;.082111359;.083491102;.084683008;.085705683;.08658509;.087352552;.08804252;.088691361;.089325674
5690;.027180135;.030738713;.034291897;.037829664;.041335739;.044786386;.048149344;.051385198;.054445989;.057282228;.059843142;.06208656;.063982055;.06551487;.066688582;.067526184;.068071045;.068393737;.068554997;.068605617;.068586312;.068526566;.068445884;.068357937
5697;.066423848;.067452371;.068484969;.069526799;.070582867;.071657851;.072755858;.073883079;.075047918;.07626076;.077531755;.078869849;.080280714;.081767492;.083328053;.084954932;.086635165;.088349618;.090084717;.091831125;.093583308;.095337838;.097092122;.098845974
5736;.063607737;.064165838;.064724557;.065282017;.065831855;.066359997;.06685701;.067316502;.067737073;.068122029;.068473555;.068792209;.069081515;.069348551;.069598146;.069835857;.070069127;.07030651;.070553489;.070813425;.071086578;.071368977;.071655117;.071941979
5756;.015114204;.016567836;.018022109;.019478602;.020939747;.02240851;.023887752;.025379967;.026886282;.028406063;.029936161;.03147161;.033005543;.034530137;.036037516;.037520912;.038975954;.040401176;.041797861;.043170646;.044526149;.045870237;.047206845;.048540168
5761;.048217423;.049033642;.049858946;.050709076;.051602989;.052564003;.053615384;.054781556;.056085616;.057549614;.059194345;.061036658;.063086674;.065349177;.0678204;.070487991;.073329188;.076311983;.07940302;.082568288;.085780337;.089018233;.09226656;.095517986
5789;.061313841;.062456913;.063595474;.064726554;.065849543;.066967294;.068084858;.069208287;.070342869;.071491919;.072661601;.073860765;.075094081;.076361999;.077661537;.078986607;.080331177;.081690453;.083060317;.084436521;.085815288;.087195836;.088576652;.089958377
5790;.046391554;.047197081;.048002101;.04880552;.049605384;.050398257;.051179528;.051943425;.052682627;.053387918;.054048277;.054651517;.055184729;.055636939;.056001581;.056276496;.056467157;.056585297;.056645434;.05666272;.056652185;.056625269;.056589551;.056550924
5792;.052893493;.054148745;.055404004;.056658752;.057911079;.059158534;.060398251;.061628431;.062846094;.064050682;.065242864;.066424817;.06759686;.068758704;.069908462;.071042813;.072160043;.073261149;.074347772;.075422391;.076487638;.0775465;.078600973;.079653636
5809;.061491113;.061336949;.061177108;.061001342;.060794145;.060537152;.060208175;.059799545;.059319377;.058795344;.058250252;.05770202;.057163812;.05664362;.056145642;.055671178;.055219695;.054790709;.054382458;.053992774;.053618532;.053255044;.052897021;.052540533
5819;.033687193;.034040384;.034391787;.03473765;.035078738;.035419509;.035769261;.036138713;.036537636;.036973264;.037450667;.037972935;.038542062;.03915799;.039818153;.040516935;.04124644;.041998863;.042767983;.043548405;.044337299;.045131315;.045926768;.046721678
