id_municipio;Entidad;tv212;tv213;tv214;tv215;tv216;tv217;tv218;tv219;tv220;tv221;tv222;tv223;tv224;tv225;tv226;tv227;tv228;tv229;tv230;tv231;tv232;tv233;tv234;tv235
19785;Sucre;.0071997075118823;.0101231651763118;.0105715972671296;.0113572472731362;.0101203193522996;.0096705273810862;.0086584954458563;.0077589115034297;.007985378883734;.0071995050340289;.0068633793704818;.0059644384424938;.0057385580466398;.0066377904033301;.0062993897466183;.0059610842424924;.0076494740986557;.0078757875787579;.0091149496427165;.0072031513787282;.0094554664415365;.012946805516465;.0106966924700915;.0115990990990991
19807;Timbío;.0068739020850836;.0089228614063404;.0131748706039494;.0166434666828058;.0191847969533577;.0264008539683972;.0279062099560125;.0284459318134282;.0303237913675494;.0255382331106162;.0248379170490541;.0326122244193253;.0300063984231932;.0303496811084231;.0296385066752406;.0288153371015675;.0267493446991425;.0295024537124162;.0283131182671564;.0266708864401416;.0251020217885549;.0262311025930746;.0251288889522737;.0232650739476678
19821;Toribío;.0020472996823156;.001936142500088;.0017904788653279;.0017156262035643;.0015712976299594;.0016018665227308;.0011807913038193;.0010390689941812;.0012089496817872;.0011712223772369;.0011680537304716;.0011306403535821;.0010934843708621;.0010224426154082;.0011217335882728;.0013222131814483;.0020962588541579;.0027986647334525;.003160992013451;.002682943188678;.0031447592920946;.0044720331063943;.0040283650164797;.0041846562603786
19824;Totoró;.0062637504853112;.0083041056323499;.0097643703265925;.0113677095601413;.0115804509743904;.0156543837357052;.0161028964958477;.0185661671964078;.021109240318649;.0215301421990787;.0207008355156503;.0229588033593401;.0224785859286033;.0254550836169898;.0248218235438683;.0257603212694059;.0220061724630079;.0214395099540582;.0200535245038085;.0180019305019305;.0177455035106281;.022187080697719;.0192913761818355;.0169870574800152
19845;Villa Rica;.0832454879412235;.0764282529775174;.076700847645957;.0751993923281428;.0752180977772169;.0710848299940238;.0647194393490429;.0569552985307909;.0538535855642472;.0661819537658464;.0697623989343577;.051269380443511;.0578782094698602;.0600257779414472;.0586111960844295;.0564737451972922;.0495538632252573;.0501924650683478;.0563873989574677;.0583875632682574;.0611095254547913;.0623782844473739;.0613095504862636;.0568500089386806
20001;Valledupar;.0934661753204202;.0936160276467566;.0956422620028741;.0967680880431722;.0996938499176103;.1005120645511677;.0992199093297755;.101137158457616;.1028760211908495;.0859726134367069;.0871173777147913;.1096477389318535;.1121663492174951;.1131778174969501;.1168263449659011;.1173872401607015;.1181765283095032;.1205228143987528;.1231563719481755;.1223494509256187;.1257840748402949;.1315098109116532;.1314974866219231;.1337220610570139
20011;Aguachica;.0966939880864935;.0945620988739448;.0958709666750271;.0932037554143488;.0921989897577995;.0925445093719764;.0939892557230582;.0896419757113191;.0817592331547787;.161030421663945;.1646820260591941;.0791010897511753;.0809468115926478;.081477359076169;.0830299860157776;.082551614723639;.0817811292699441;.0800716173767487;.0804736479185435;.0753394332939788;.0742637509398645;.0767915403417853;.0748279741503362;.0710989538744232
20013;Agustín Codazzi;.0252782293661629;.0249335588306354;.0318091836191417;.035527285420626;.0364072600816929;.0381273051060227;.0363829569439096;.0292216036722336;.0333832320682536;.0612993021249902;.0636875128877368;.0448759566389266;.0511685892666197;.0514025612417184;.0537345619475811;.0565113974231913;.0559866934783148;.056753395353465;.0569050170725021;.0596943362301468;.0590534433662465;.0712673880993692;.0729987890481718;.081383171547106
20032;Astrea;.0081046233192116;.0084643288996372;.008298101415404;.0085519412381952;.0121085047831215;.0154490704372872;.0166383257030739;.0177208572922112;.0179147352614742;.0203522504892368;.0213256859805775;.0214639228965877;.0218636127017179;.0221066319895969;.0222972972972973;.0226954037912231;.0213831581678993;.0203838174273859;.022599455747052;.0222222222222222;.0222616258752572;.0247328797247303;.0229608656866928;.0217076700434153
20045;Becerril;.0198423634459571;.0175806392291;.0175235150109522;.0195298105976859;.0351932122106428;.0370794401152269;.0439982992254081;.0322031388806633;.0405357837597495;.0753681243277327;.080865836226261;.0614732773359102;.0637058812584888;.0725010245519914;.077885745192756;.0808186435613983;.0709718430991287;.0747285660801198;.0779697867076508;.0752889956462994;.0759013282732448;.0786969115600196;.0771302137275209;.0798582309026469
20060;Bosconia;.032630423153805;.0323457689828181;.0341844565369053;.0345622759981107;.0377019252046913;.0407589986505467;.0443652316972854;.0417974828687652;.0532300268460937;.0488108612964793;.0490655307906425;.0563251718213058;.0562246848556953;.0551931627572619;.0571663418579061;.0585687879588064;.0587508218277449;.0600576217915139;.0592930742141646;.0559106261366589;.0557676133790516;.0616316535636036;.0656268053148469;.068849104859335
20175;Chimichagua;.0090207753648466;.0090568242683936;.0112362287189563;.0153341346934797;.0232401290395976;.0281946635014065;.0287942997047364;.02119140625;.0258268332003452;.0362670663755743;.0366766101031835;.0258660056102812;.0239558090389119;.0257335532224091;.0271866550121311;.0300801046264509;.0279759178064263;.0278987524149448;.0295582645169747;.0285311382940347;.0280596965942748;.0333349754503506;.0311244402448544;.0300947243783713
20178;Chiriguaná;.0908020025522725;.0941454527549362;.09716459197787;.0933148322513504;.1013746985855271;.1038008778930567;.0998874014762918;.0994627704975649;.1275046913766829;.1246998761594258;.1224339711159294;.1175572519083969;.1063772741781041;.0986034593209481;.0953519768563163;.0915096774193548;.0787095771949357;.0747090606816293;.0704214339701321;.0667852099785576;.0692777012399134;.0774761014404972;.075425822905242;.0703904095056227
20228;Curumaní;.0231531870262996;.0222354576136589;.023423028661342;.0252577731596195;.0295910184442662;.0322632552900475;.0335001614465612;.0317890985664534;.0322603581549838;.0350991622673814;.0362390715271742;.0339393441950179;.033684730686872;.035287798024875;.0352848494900075;.0361972123985854;.036616425201453;.0375413751204592;.0401547323718623;.0401282754546605;.0415427125570365;.0461123270787735;.0464922850531569;.0473030821917808
20238;El Copey;.0219731842933841;.0236270143176648;.0252002176382432;.0269981696156193;.0306209890884162;.0317242953326486;.0309252892122409;.03312590119147;.0399867342587767;.0425161375811611;.0409934482334811;.0425339024666642;.0395071977057902;.0402186204297022;.0393471016811943;.039568210027457;.0380229565478762;.0387704548866537;.0383916018370981;.0327703082281562;.0376779600770771;.0423893540669856;.0406311268789095;.0395478118121106
20250;El Paso;.0267034062524502;.037200152019852;.0505984583979386;.0527206340724909;.0661134992835483;.0819312362838332;.0857803289204464;.0811371562265484;.0955160753819211;.0990656260305595;.0954042282416702;.087333566923616;.0876416527336109;.0820591122259788;.0804606459056721;.0785642897492722;.0766811961919632;.073982683982684;.0751830967658306;.0669771854918704;.0747293428897355;.1320357480450288;.1278867803152139;.1215701382646291
20383;La Gloria;.0176809593972061;.0200591295235957;.0219272720446055;.022978979883975;.0240326481257557;.0276703813205974;.0257794676806084;.0245632771378442;.0223476513919449;.0231120666487503;.0229570710475127;.0231102179625908;.0217939271726064;.0201572106778738;.0204615564840486;.0220219435736677;.0209156493876668;.0210642578202043;.022796984148972;.022238106584068;.0224002550918729;.0277644423107697;.0281090631650805;.0290205562273277
